fullName,firstName,lastName,id,department,overallRating,numEvals
Roberto Abril Valenzuela,Roberto,Abril Valenzuela,d0f2568a-646b-45b1-b869-b89c0ed5ec47,PHYS,4,9
Ken Kohlen,Ken,Kohlen,d1062140-c21f-422e-a379-08d82b1d2676,ARCH,1.17,5
Grace Neff,Grace,Neff,d13919b6-a078-4ff0-bd44-825417ac753e,CHEM,3.47,146
Susan Gollnick,Susan,Gollnick,d1404ca6-1232-4aaf-af90-8b75e1d12bf5,FSN,2.93,13
Aleksandra Kristo,Aleksandra,Kristo,d14bb953-b3f0-4f73-900f-32e7b65f2224,FSN,4,1
Kris Lawrence,Kris,Lawrence,d1604c5d-9328-4733-8ce1-5da7f345267f,ME,3.8,9
Taryn Stanko,Taryn,Stanko,d16ac684-ab5e-4c36-ac02-0c4aef8d3c8f,BUS,3.26,15
Erin Gorter,Erin,Gorter,d1a088bd-9699-4e0b-9ac3-be6b1997b595,AGED,4,1
Rebecca Heath,Rebecca,Heath,d1b7991f-f258-4f0f-8595-3359550da130,COMS,2.35,29
Andrea DeBrish,Andrea,DeBrish,d1d72f5a-b3c2-4d22-83ec-61670e549704,BIO,1.5,1
BJ Klingenberg,BJ,Klingenberg,d1f397d4-d592-4442-9104-93f0fefc2c4b,CSC,4,3
Richard Grassl,Richard,Grassl,d21b68f0-f543-47e5-b821-159d6e2a09af,MATH,3.29,6
Doug Sawyer,Doug,Sawyer,d22d116c-3391-49ec-80a3-25031a9559aa,AGB,4,2
Chris Manning,Chris,Manning,d234fa64-d044-493b-96ad-d53937be0d18,AEPS,1.2,4
Barbara Mori,Barbara,Mori,d2353ab5-6aff-45a0-8b0a-89142f71294c,SOC,1.05,38
Bwalya Malama,Bwalya,Malama,d23a8abb-c187-4673-93d4-bed5e571c758,SS,3.42,20
Julie Evans,Julie,Evans,d23e208a-85ac-48db-b057-435ddc9346b9,AGB,0.33,2
K Wormley,K,Wormley,d26a1456-27ee-48dc-870d-33edce9fdcb9,CE,4,3
Alicia Moretti,Alicia,Moretti,d28e51ab-2559-423d-bebc-e6cca1465dcf,ENGL,3.27,26
Allison Ellis,Allison,Ellis,d299f3b0-23f8-4f8d-a1b9-513c3f345e12,BUS,3.5,2
Hannah Dutta,Hannah,Dutta,d2d333bb-215c-49f3-8436-610ff0d91745,BIO,4,3
Maria Junco,Maria,Junco,d2ecfd48-bba6-408e-afc9-e928d7981b79,TH,1.71,19
Tatiana Kuriabova,Tatiana,Kuriabova,d2f1154d-fdb9-4312-b462-4d9e3d371d90,PHYS,2.37,29
Heidi Keas,Heidi,Keas,d3003d9f-1907-49d0-8c52-b90d1217877a,MATH,2.38,7
Humberto Norman,Humberto,Norman,d3678087-4d79-4deb-9466-57bd55f514e7,ARCH,3.76,15
Michael Bordbar,Michael,Bordbar,d3725081-3f53-4823-b2d9-4551418ba729,CHEM,3,6
Lisa Anderson,Lisa,Anderson,d374fb10-5e2a-4363-9ee3-991f7280eeed,BUS,4,5
Nishanta Rajakaruna,Nishanta,Rajakaruna,d38d3f0e-43ad-4719-bccd-2bb5629ee19a,BIO,0,2
Jacob Odisho,Jacob,Odisho,d3bd93d4-5180-4843-9e5d-f0337618fc71,IME,3,1
Elisabeth Deswart,Elisabeth,Deswart,d3cf264d-e7cb-48ec-a66d-40eef389da6c,FSN,2,1
Virginia Burroughs,Virginia,Burroughs,d3ef1044-d3e9-4fc2-bec2-b5c00316642a,ASCI,1.53,16
Sarah Spann,Sarah,Spann,d3f87b8d-f2cc-4c2f-9ea5-d4718cdac3cc,NR,3,10
Marian Lawson,Marian,Lawson,d4055b3b-3667-4c01-8cdb-3b95bd0f4269,BUS,0,1
Horacio Heredia,Horacio,Heredia,d42b6b52-3cfa-453f-9bee-56dd17d87d11,DANC,4,1
Tom Neuhaus,Tom,Neuhaus,d49821ad-cdcc-44a9-b28e-c99f37a0e430,FSN,2.38,40
Fred Abler,Fred,Abler,d4a9db89-73a6-4da3-a55a-f592104a1034,ARCH,1.75,5
Julie Lynem,Julie,Lynem,d4b6d47f-df4e-4c12-a50e-3d121c945aea,JOUR,4,1
Lisa Simon,Lisa,Simon,d4d6a840-5f05-4882-92d8-00f36619544b,BUS,2,140
Tim Spade,Tim,Spade,d4e3b372-8e41-4f32-880b-1d3886d722e6,BIO,4,1
Benoît Lecat,Benoît,Lecat,d4e754bf-3d8c-4691-ad71-e63718d44e9d,WVIT,3,2
Daniel Jansen,Daniel,Jansen,d4f7e1c1-054f-4f17-9e6d-1f92a6e1e7d1,CE,3.18,37
Andrew Hogue,Andrew,Hogue,d4fdc462-122e-431d-a152-b98b57711f07,ARCE,1.33,2
Doug Aversano,Doug,Aversano,d507b36c-cf24-4fa6-b06e-2df28d586086,NR,3.55,10
Laura Moore,Laura,Moore,d5123a85-c0e9-49dd-9e9b-f4d42db24106,ARCH,3.34,8
Ronald Zammit,Ronald,Zammit,d52510ac-2130-4a08-9a13-844bcf5f6823,PHYS,2.92,66
Jason Kaltenbach,Jason,Kaltenbach,d54f27d7-2fd3-4f50-8521-540ea8173395,ITP,2.5,1
Devin Kuhn,Devin,Kuhn,d55eeff3-e320-480f-89ab-fddcd6fac414,PHIL,2.41,33
Beth O’Connor,Beth,O’Connor,d568a6e6-88fd-4fb2-b161-8300cfdf2b58,ENGL,2.25,8
Eric Espinoza-Wade,Eric,Espinoza-Wade,d5789a88-3968-4f22-8a4a-0aa55d1b4a24,ME,4,2
Chris Surfleet,Chris,Surfleet,d5dbf3be-429f-4a18-8530-dbd6dc05598d,NR,2.55,19
Alvin Schnupp,Alvin,Schnupp,d61c2304-95bc-4d63-a15c-46e64fda9fdc,TH,2.91,33
Anya Goodman,Anya,Goodman,d6520ebc-2462-4b2a-9dca-6c9a8c63be4a,CHEM,2.56,35
Meika Clucas,Meika,Clucas,d65579d2-d40c-478c-9e96-088bd98a3784,SOC,2.33,12
Phillip Doub,Phillip,Doub,d6597a06-8ce5-4dea-b69c-945c1ea07b1a,FSN,2.95,18
Michael Fahs,Michael,Fahs,d660ecf2-63a6-447d-a3c5-e8e4ff54d832,COMS,2.14,47
Oscar Gutierrez,Oscar,Gutierrez,d67bcde0-efec-43bd-9cb0-432e9eb11bb6,ES,4,1
Derik Birdsall,Derik,Birdsall,d67bf2e9-1746-4a5a-bf50-2e43658b3a1f,MATH,3.33,2
Chris Nelson,Chris,Nelson,d6944c40-4f96-4eb4-9c61-b4ae421247c8,POLS,4,2
Hiren Trada,Hiren,Trada,d6989d6e-4fe7-4d47-b978-76e28b3566e9,EE,3.85,7
Mt Vallarta,Mt,Vallarta,d6a776ca-500b-4a88-8aac-c2fa71efa4b2,ES,1.8,19
Mark Cabrinha,Mark,Cabrinha,d6ab623d-8a70-4c4a-bd59-9bde20405c68,ARCH,3,7
Cynthia Moyer,Cynthia,Moyer,d6afd9aa-d56b-48ea-a36e-6e4d6128421a,AGED,1.75,15
Richard Thompson,Richard,Thompson,d6ccda0b-274c-44e7-8636-7dec23d7a7d0,NR,2.67,9
Amro El Badawy,Amro,El Badawy,d6f61c56-f2bc-4e76-ab63-04b9654c1e01,CE,3.84,21
Michael Latner,Michael,Latner,d7170b26-5836-4362-8775-ce104d4e1f72,POLS,2.06,81
Matthew Moore,Matthew,Moore,d71efbb1-dc0e-4096-aeef-7c320b480caf,POLS,3.6,49
Patrick Frisco,Patrick,Frisco,d762cb28-8c27-4598-975e-33a2c241816e,COMS,3.38,60
Solveg Cooper,Solveg,Cooper,d76ba561-6ea7-4ab5-a15f-512cdc1d666b,BUS,2.14,5
Trisha Daughtrey,Trisha,Daughtrey,d78e9acc-7503-43d4-9ac7-4dba66ca0651,BUS,2.67,3
Alex Ruys de Perez,Alex,Ruys de Perez,d7994133-e7dc-4dad-9dcd-3bab5d740610,MATH,4,3
Haoyan Chi,Haoyan,Chi,d7a3980b-69f3-4c17-8f9c-513e2f7e7315,BUS,3.63,52
Elizabeth Koutsos,Elizabeth,Koutsos,d7bef6e5-b8ab-4a59-b847-4ae8ad005e49,ASCI,3,7
Addison Maerz,Addison,Maerz,d7d3ae60-2098-4c80-8829-dae0865f3733,BUS,3.33,6
Gloria Velasquez,Gloria,Velasquez,d7f229b1-5dda-4fd4-8aa6-40057fee0158,SPAN,2.49,36
Melinda Lynch,Melinda,Lynch,d80bfc0e-0f2f-47a3-8e05-b6207f7fafd4,AEPS,2.8,4
Bing Qu,Bing,Qu,d817423b-16a9-4acc-90b0-c1e44e0d3d0b,CE,3.18,17
Chase Larson,Chase,Larson,d81cf6da-80a2-4490-8efd-e35ac3296ddd,BIO,3,1
Mohammad Hasan,Mohammad,Hasan,d8225544-f231-4d41-a7f4-86a8424686f2,ME,4,8
Andrew Guyader,Andrew,Guyader,d829367d-6532-4ed7-aa60-484dd0f88299,ARCE,1.55,64
Shanae Martinez,Shanae,Martinez,d82b6aa1-0e1e-4aca-afab-0b5e56784fb3,ENGL,4,1
Almont Vincent Pawlowski,Almont Vincent,Pawlowski,d8301db1-2463-4ac5-95a7-adf4efaad288,EE,2.33,2
Thomas Bernard,Thomas,Bernard,d832028f-d3c6-4189-8552-be3b30d9cf52,TH,1.75,7
Virginia Walter,Virginia,Walter,d832fa7c-11ef-40cd-9f1c-570156feb06a,AEPS,1.47,15
J.F. DeBetz,J.F.,DeBetz,d845e506-3284-412e-9a7b-cd8a5a2eb3a6,STAT,2.6,4
Kristen Cardinal,Kristen,Cardinal,d876bc27-4e8b-4ee8-9c01-2b5057688b55,BMED,3.16,20
Cedrick Ngalande,Cedrick,Ngalande,d88d09a8-378d-4c75-b679-c75b333962d8,AERO,1,1
Preston Moon,Preston,Moon,d8be1b74-e982-40ff-b2fa-3acfec6436a1,POLS,3.4,4
Justin Frentzel,Justin,Frentzel,d8c2796b-357e-45de-9cf9-3cc40ada90a1,CRP,3.75,6
Abraham Shani,Abraham,Shani,d8c6731f-b2b1-4d18-8d7f-c96ae505907e,BUS,1.88,50
Collin Baukol,Collin,Baukol,d8cfc8ee-69d6-4d86-85cb-5d9ed693f995,AERO,3.5,2
Dwight DeWerth-Pallmeyer,Dwight,DeWerth-Pallmeyer,d8d1651f-c7fd-4b3a-ae01-a13b7932e645,JOUR,2,3
Paul Reichardt,Paul,Reichardt,d8f2fbdb-af41-4991-87bc-e886995fc31a,BRAE,2,1
Ike Kang,Ike,Kang,d9236e57-b34c-4aaf-b06d-542199c27fa4,ASCI,3.67,6
James Daly,James,Daly,d92d972a-40a9-44cf-8f4f-3dbf31d786f7,STAT,3.34,72
Emily Fogle,Emily,Fogle,d94334e6-8777-451c-9e9a-5d448361ef06,CHEM,1.79,63
Hannah Steagall,Hannah,Steagall,d97da0ba-5d8d-4cd6-9968-50506cf45b29,ASCI,4,7
Trevor Franchi,Trevor,Franchi,d99929b0-9d0e-4b5d-9b41-5eaf778849d9,IME,2,1
Fan Yang,Fan,Yang,d9c150e7-4368-40d9-8c0d-9692a276d57d,MATH,3.4,77
Steve Dunton,Steve,Dunton,d9e18ac0-143d-4ba5-b933-e8ea82bb8ac4,EE,2.5,10
Susan Snyder,Susan,Snyder,d9fd53ed-5353-4f83-9ea1-8590296a1c68,AEPS,3.75,4
Leah Thomas,Leah,Thomas,da2e4b66-3689-462d-af5a-8a382cd78675,PSY,4,4
Louisa Brown,Louisa,Brown,da412772-a3ca-4eea-81a7-684cd5e703f3,CRP,1.25,3
Curtis Illingworth,Curtis,Illingworth,da5144cb-5348-46eb-b7a8-ebc70bd468f7,ARCH,2.87,21
Joachim Scholz,Joachim,Scholz,da76513e-447b-43f6-8630-3870f7f6d50a,BUS,1.78,18
Sky Bergman,Sky,Bergman,daa7d55f-d20f-41c4-bd14-ca7394cd0491,ART,2.35,16
Allan Rossman,Allan,Rossman,dab4614a-8d22-4a99-85e8-69832fa2a88b,STAT,3.32,76
Charles Camp,Charles,Camp,dac06984-c06f-4556-8673-2c8001f32eca,MATH,1.42,53
Ali Talebi,Ali,Talebi,db2a5278-1575-443e-abcf-5d68b6e82243,BUS,1,1
Todd Hagobian,Todd,Hagobian,db2cfcbb-9cf6-46d7-b499-7b18233b2cf8,KINE,3.17,5
Zachary Peterson,Zachary,Peterson,db43f247-ea98-414a-aaf6-ba9c37e001e2,CSC,3.7,24
Carol Janssen,Carol,Janssen,db529e88-c479-44ee-9acb-0cc46c902b53,BUS,3.83,47
Soma Roy,Soma,Roy,db5a6418-d394-4bb7-bf46-3ba1947e4601,STAT,2.98,51
Lindsay Ringer,Lindsay,Ringer,dbfadfb0-193b-49ad-8921-a05366b174ca,LA,0,1
Colleen Twomey,Colleen,Twomey,dc04e02f-bdb0-4ddb-b40d-560441e02e32,GRC,2.83,6
Beth O'Connor,Beth,O'Connor,dc05a1b1-f61c-4bcf-af3b-f7051b21fb8c,ENGL,2,1
Jonathan Reich,Jonathan,Reich,dc336741-4c3f-4286-9bb1-6149a32e3f18,ARCH,2.67,2
Bob Crockett,Bob,Crockett,dc34830d-8cd4-421f-bd6d-18730691e3e9,BMED,3.41,21
Jennie Enholm,Jennie,Enholm,dc354f43-4d6e-4ca4-87e5-94f88314c9af,BUS,3.19,29
Astrid Reeves,Astrid,Reeves,dc4292f0-a19a-483e-bfee-483918481ec9,LA,3.54,50
Brian Looper,Brian,Looper,dc48ce4e-8cc1-4785-bb42-6c66c3d649fc,PHIL,4,3
Tom Bensky,Tom,Bensky,dc62518b-355d-4bca-b683-5990c24bbabb,PHYS,3.15,104
Janice Carr,Janice,Carr,dcc2900a-de11-40fc-b5f2-34bd35a7a4d6,BUS,3.3,53
Joyce Linn,Joyce,Linn,dccc1179-495e-4883-9699-ef26dfe028f5,MATH,3.66,46
Fred OToole,Fred,OToole,dd484786-e5da-4efb-825e-17ec44c92186,PHIL,2.19,36
Kevin Kingsbury,Kevin,Kingsbury,dd5c7718-187e-4bfd-bb07-607f3fa53bdf,CHEM,2.95,46
Kailey Herrmann,Kailey,Herrmann,dd7e3127-4cf5-4f3a-91d9-32a17782e892,ENGL,4,3
Samantha Gill,Samantha,Gill,dd7e7ab3-10d9-4207-9d58-85d683884d2a,NR,2.09,31
Emily Taylor,Emily,Taylor,ddcb95eb-a897-4858-aaaa-721bbcda8ed4,BIO,3.76,41
Lizabeth Thompson,Lizabeth,Thompson,ddceb410-fe7d-434e-bcf1-d47b15d08b07,IME,4,6
Craig Asberry,Craig,Asberry,dde090a8-e405-4372-bf95-bb0392e9afb0,POLS,4,4
Frank Jumonville,Frank,Jumonville,ddec4bd1-a2c7-4757-9403-3b47052d5d6c,ME,2.5,5
Joel Judge,Joel,Judge,dea04a97-9f19-4e9f-89fb-39466915ef96,ASCI,3.64,19
Bing Anderson,Bing,Anderson,debce908-824a-4b92-ab31-726c47542b87,BUS,2.11,69
Dan Eller,Dan,Eller,dece2417-b5a2-406b-8088-43f1547763ee,JOUR,3.96,46
Borislav Hristov,Borislav,Hristov,df035240-b695-4917-90bf-2b45489f1d95,CSC,3.5,2
Franz Kurfess,Franz,Kurfess,df3fad66-1bca-4837-831f-00b2932c1408,CSC,3.11,26
Brett Savage,Brett,Savage,df5cbd42-bf2d-478b-8867-27c897144957,POLS,4,3
Michael Miller,Michael,Miller,df90f224-4503-44c5-85cd-bd984052c102,MATH,4,1
Kim Sprayberry,Kim,Sprayberry,dfb2a543-39bf-43a7-87b1-703baa7ad0c3,ASCI,3.88,16
Ivan Bradley,Ivan,Bradley,dfb6d82a-df9b-4cc3-b7c4-7ba973ac6de0,GRC,2.95,16
Megan O'Neill,Megan,O'Neill,dfcbd3ba-82f4-4c3e-a3fd-2908fd19b746,BIO,1.23,87
Elif Erisen,Elif,Erisen,dfee1266-b8b4-42a4-84dd-ce2b0dfc3240,POLS,2,2
Corinne Kohlen,Corinne,Kohlen,e000e290-bc3b-4b9f-be68-afbf33fb740c,FSN,3.46,14
Sean Gasiorek,Sean,Gasiorek,e0175751-ca70-45f8-bfbe-0dc73549597a,MATH,3.78,50
Montserrat Dabkowski,Montserrat,Dabkowski,e05a1368-8a4e-4f5d-9592-8e3d17092e63,MATH,3.87,23
Saad Merayyan,Saad,Merayyan,e0719651-08a4-43bd-9701-b218f36d1976,CE,2.25,1
William Barkhuff,William,Barkhuff,e0836645-b687-45ad-a76c-1507d87cf151,MATE,2,1
Charles Knight,Charles,Knight,e083670f-20ff-4745-936b-c2065a026c9d,BIO,1.56,114
James Meagher,James,Meagher,e094e787-9966-49ba-af0e-5c8cb242bc7a,ME,2.33,25
Ednie Garrison,Ednie,Garrison,e0b41199-72e4-48f9-9e22-c8be48259cf6,WGS,1.77,13
Jacob Nathans,Jacob,Nathans,e0bed313-8cec-4da1-9266-f2a7f34e7a6a,ENGL,3.67,3
Tom Steffora,Tom,Steffora,e10c0dd5-9bd9-46fe-983d-affbd67c1763,PSY,3.33,3
Kathleen Cairns,Kathleen,Cairns,e15943da-904a-4f1f-b5dc-f4e948336835,HIST,3.5,26
Laura Rolon,Laura,Rolon,e159a650-7a7e-48ae-b0a6-bd448ea5fc1b,FSN,2.67,3
Elizabeth Minor,Elizabeth,Minor,e16c2ca9-0ce9-4de9-9ffe-28313fc908dc,ANT,4,5
Colleen Kirk,Colleen,Kirk,e184da23-efaa-4840-a1ad-6980a7581c5c,MATH,3.7,87
Douglas Keesey,Douglas,Keesey,e19c8d10-b05e-4112-bf1d-a34781449a47,ENGL,3.36,13
Mary Cowitz,Mary,Cowitz,e1b5d544-dceb-41e6-a387-dca4d6c5c68d,LS,2.05,18
Francisco Fernflores,Francisco,Fernflores,e1cd6c19-e228-46dc-86b1-16b4ba747eba,PHIL,3.25,30
Jaymie Noland,Jaymie,Noland,e2058522-9099-4d8e-94e6-4d7367d7fd7e,ASCI,3.22,35
Timothy Griffin McCaughey,Timothy Griffin,McCaughey,e213d83f-8f02-46a6-aee6-6b6fe988a07f,MATH,1.12,80
Lyndee Sing,Lyndee,Sing,e255fada-34e3-4e50-b5b0-819d09ca6f59,GRC,4,1
Ryan Smith,Ryan,Smith,e270ec11-3156-492b-aed9-e92b9a4ec2bb,CE,3.84,12
Dan Hawthorne,Dan,Hawthorne,e2796c6f-828c-4549-b34a-269ce013b986,PSY,3.29,21
Kent MacDonald,Kent,MacDonald,e297635b-0d20-4823-a0e8-ebc8a0b1757d,ARCH,3.5,11
Chrysanthos Kyriakides,Chrysanthos,Kyriakides,e2b76866-3a37-4c8b-9f63-e509761db5eb,PHYS,1.5,41
John Bellardo,John,Bellardo,e2c7ccdc-53be-4aec-9de7-6db237d035e8,CSC,2.56,36
Timothy Barnes,Timothy,Barnes,e2cbe207-050c-4685-8309-14b9bc8af61d,HIST,3.08,129
Bethany Conway,Bethany,Conway,e2d63c8d-174c-4181-8670-11f972e17039,COMS,2.08,25
Benjamin Alexander,Benjamin,Alexander,e2e6efc9-1a74-4214-a057-cc2fbf547cba,BUS,2.05,20
Kathy Ryan,Kathy,Ryan,e2eda017-ea27-436d-a45a-5b037fc21ca8,PSY,2.38,48
Sandy Stannard,Sandy,Stannard,e2f97460-b979-4870-bfcb-ac95e7208e29,ARCH,2,2
Rich Murray,Rich,Murray,e2ff3c0b-fb4b-40f6-8959-f2e0ba3199ac,EE,3.15,5
Faysal Kolkailah,Faysal,Kolkailah,e30fb00b-66e1-46d7-99a2-266f59b4c8dd,AERO,1.45,51
Kaveepan Lertwachara,Kaveepan,Lertwachara,e32ff950-6b4b-420a-90cf-0eefafa1e92b,BUS,3.46,31
Jacob Sparks,Jacob,Sparks,e3450a50-53db-454d-822f-f340bddc4173,PHIL,3.29,7
Andrew McDaniel,Andrew,McDaniel,e3782858-1570-418e-a098-5f49306d8aa6,BRAE,1.29,6
Michael Wagner,Michael,Wagner,e385889d-42f5-4dfd-9996-7170efebec21,CSC,4,9
Todd Murphy,Todd,Murphy,e3df0d76-3f36-4981-a166-c55bfb0aa797,AGB,3,3
Cindy Morrission,Cindy,Morrission,e3eb1876-0dc1-4f2a-9a14-02ad82fc40e2,ENGL,3.06,30
Aaron Estrada,Aaron,Estrada,e4000420-77eb-477a-9924-8398aac82e09,PSY,2.53,35
Debi Hill,Debi,Hill,e412ae31-ff53-42a5-9e81-f23cbce3e588,UNIV,4,1
Andrew Hall,Andrew,Hall,e44d5a4f-e747-4cd4-9433-eb2bb6ba9627,ENGL,4,2
Daniel Walsh,Daniel,Walsh,e460ae39-1a54-43e8-9b14-a7683ba25407,MATE,2.71,53
Delaney Bales,Delaney,Bales,e4717084-83a0-418e-ae99-cca816cda628,ME,2.33,5
Ben Swan,Ben,Swan,e495e889-0132-42b0-92a5-5b7ec4477cd9,BRAE,4,2
James LoCascio,James,LoCascio,e49613f5-9fdc-4b2e-8a4e-2b2d7d0dcba0,ME,1.99,164
Matthew Haberland,Matthew,Haberland,e4a7abe3-cb23-489f-a9f0-ba84a60c2b0d,BRAE,4,1
Meredith Sattler,Meredith,Sattler,e4afa080-c3f3-4f36-8cad-de26281ca044,ARCH,2.56,9
Ginger Lordus,Ginger,Lordus,e4c5c5b0-2843-403a-b285-d173fe807b48,FSN,3.39,22
Nisa Satumtira,Nisa,Satumtira,e4d9b62c-2e6c-418a-982d-86c46b4cdd7f,CHEM,1.92,47
Zeljka Howard,Zeljka,Howard,e4d9f6cf-5521-4037-ac8c-45c8a710862b,CRP,2.54,25
Rose-Marie Payan,Rose-Marie,Payan,e5711c90-bff8-4d8d-82c3-94fc9f86d99e,ECON,1.25,32
Donald Chivens,Donald,Chivens,e5b287eb-c0dd-420f-a019-62e78fa52bf0,ME,2.25,10
Mitch Wolf,Mitch,Wolf,e5baf558-722f-40cb-8c0c-c141bd415293,BUS,2.84,38
Matthew Crockett,Matthew,Crockett,e5c9c7cf-9b70-4b1e-81c3-101034098c06,NR,4,2
Mark Shelton,Mark,Shelton,e61914d9-00ff-4462-95f3-95e85adbddd2,AGED,3.53,15
Brett Clark,Brett,Clark,e61d4ec3-b3d3-43cb-9560-b9d17fda7593,PHYS,3.5,2
Ana Hartig-Ferrer,Ana,Hartig-Ferrer,e655320f-4664-4bf0-bd02-4771aa8f0a63,SPAN,2.76,51
Jacob Clark,Jacob,Clark,e6ab5bd5-cec6-4bdb-a475-bfb67c621508,CM,4,2
Leanna Schulte,Leanna,Schulte,e6b6f0b2-c2e8-4b68-9225-6d46fe38c1bb,CHEM,3.7,17
Fernando Campos Chillon,Fernando,Campos Chillon,e6ccf9fc-aedd-4c0f-90f0-0c739111a6a8,ASCI,2.11,17
Brian Davis,Brian,Davis,e6d146be-25c0-4ed6-ba3a-513e303cfb9b,MATE,3.62,8
Todor Todorov,Todor,Todorov,e71ebd1c-39de-4b4f-8c9c-96b90a3df2ab,MATH,2.26,142
Sandra Adam,Sandra,Adam,e7217198-8b13-4e4d-9ffb-56dabf070253,AGB,2.63,15
Arlene Grant-Holcomb,Arlene,Grant-Holcomb,e730914a-5fdd-4873-a897-b7e60007c1fe,FSN,3.57,42
Blake Batoon,Blake,Batoon,e7386ab8-088d-440e-944b-9a3524b5a043,PHIL,2.3,10
Leah Katona,Leah,Katona,e7699493-6ba8-4c32-b411-2b7b00a61528,COMS,2.9,28
Kylie Parrotta,Kylie,Parrotta,e7baa136-7d1f-4cf3-b751-4432067a3b5d,SOC,4,4
Iris Ho,Iris,Ho,e7e03034-8d7b-43fd-8c59-5f1cbc8c097b,CSC,4,4
Mathew Burdd,Mathew,Burdd,e812d059-0779-4792-9b18-93986d2a609d,ASCI,3,1
Anelise Sabbag,Anelise,Sabbag,e8249ff1-1ade-4f5f-b724-639510e151aa,STAT,3.38,16
Shinjiro Sueda,Shinjiro,Sueda,e82abe66-6799-4b5f-be6d-01ff3607dd2f,CSC,4,3
Carson Hasselbrink,Carson,Hasselbrink,e8b83e2e-eb49-4c58-bf4c-adc69cba7a2a,CHEM,4,10
Andrew Maas,Andrew,Maas,e8c4c218-91f8-4e33-82a9-2ca6013c2a1a,ME,4,2
Alan Brovar,Alan,Brovar,e8d91a13-9047-4eed-87cb-39dbaec8e135,PSY,3.5,25
Denise Isom,Denise,Isom,e9159681-ed7f-4d31-8fbe-10fea43af8a1,ES,2.24,44
Lee Rincker,Lee,Rincker,e955e254-cf99-46a4-a33e-e4b8b394ff6e,ASCI,3.78,18
Dan Castilow,Dan,Castilow,e96a96cb-3de2-41ad-8909-e46e3b6ba16b,ES,4,13
Damien Montano,Damien,Montano,e9757729-d0fd-4677-857e-521e0c1c614a,ES,4,18
Laura Freberg,Laura,Freberg,e9789fd8-39db-496b-95a0-8d9e1ce4213e,PSY,3.43,117
Kristen Kathryn Logan,Kristen Kathryn,Logan,e9987026-5b3c-4b0b-94cd-65cd2224dd4e,POLS,2.35,22
Donna DiGangi,Donna,DiGangi,e9b8c674-55c3-42f6-a363-ea1000f48224,CE,0,0
Harvey Levenson,Harvey,Levenson,ea01cdbb-566e-4d5f-8eeb-b4bb826229e5,GRC,3.1,18
Patrick Lemieux,Patrick,Lemieux,ea3f4298-7747-4519-bd48-5b9bba0ebdca,ME,2.55,44
David Gibbs,David,Gibbs,ea3fa0ff-75a3-4000-9b06-4d6c69dc9c5d,MATE,2.46,23
Lars Tomanek,Lars,Tomanek,ea5cb999-fd7b-48a0-8be2-0ca91347c25f,BIO,2.01,13
Ralph Battles,Ralph,Battles,ea72cc5f-8684-4df1-8e29-71481497999c,BUS,2.44,40
Elizabeth Lamorre,Elizabeth,Lamorre,ea7b6d2c-7de8-4dc9-87b5-89205ad43334,ES,2.67,48
Brooke-Ashley Lipson,Brooke-Ashley,Lipson,ea8375f2-127e-4960-9d00-843e15416758,COMS,4,4
Paul Rinzler,Paul,Rinzler,eaaf820d-ff5d-4235-921c-07985fd6c248,MU,2.11,72
Jennifer Bates,Jennifer,Bates,eabf9031-e937-4902-bf65-f70318e16e22,ENGL,2.35,44
Gregory Lascola,Gregory,Lascola,eb1c5f13-f3dd-48b6-aecb-4a9a57c317fb,PHYS,2.4,3
Thomas Eltzroth,Thomas,Eltzroth,eb32b45a-6d6e-4180-9f0f-d221a96e5238,AEPS,3.33,13
Dawn Janke,Dawn,Janke,eb4a0594-a071-4f6d-b792-8cee0ca9ab0d,ENGL,3.34,8
Cliff Barber,Cliff,Barber,eb538e2a-56c6-4ab8-b62a-6418326d4b33,ITP,2.72,26
Fariha Nasir,Fariha,Nasir,ebab51c0-438a-4270-91e9-ac0802f56f4c,PHYS,2,10
Lorraine Jackson,Lorraine,Jackson,ebc333f0-ab56-4dac-909f-1af1db38d2c7,COMS,2.41,83
William McLaughlin,William,McLaughlin,ebc57495-8db3-4062-b863-1a5ef5967866,COMS,3.5,4
Alexander Otruba,Alexander,Otruba,ebcc557c-77d4-4d73-b3ba-71e40f01cfc1,POLS,2.33,12
Scott Jeffreys,Scott,Jeffreys,ebf63308-3053-483b-918d-9837c73d31f7,AEPS,2.67,2
David Main,David,Main,ebfab5f3-cb02-4e55-addc-46f572993b9f,BRAE,0.57,6
Sisi Pouraghabagher,Sisi,Pouraghabagher,ec0a9d80-dcba-4f4f-8b7c-b746effc60c5,BUS,3.68,75
iian Black,iian,Black,ec34372e-e8f1-401f-ba0c-adb2cb1b0983,BMED,3,2
Julie Elvin,Julie,Elvin,ec8baa42-6036-425d-9fee-f0f0c6be047e,ENGL,4,1
Dan Banfield,Dan,Banfield,ec9ac2f1-d603-4fc1-833b-72d2e5e5c58c,BUS,3.92,25
Trisha Anderson,Trisha,Anderson,eca8d710-6996-4a45-9924-8b5065348ef4,BUS,2.72,33
Lea Bouhakkou,Lea,Bouhakkou,ecac450c-fe1b-4091-bf4e-8322a562c8b0,BUS,1.5,2
Russ Lascola,Russ,Lascola,ecd98ce2-fe34-4415-a278-ea8a885960f9,PHIL,1.5,17
Saul Goldberg,Saul,Goldberg,ecec285c-524e-4a42-a99c-36365076cb95,EE,2.5,5
